Finished creating model data!
Performing optimization, start time:  01:31:43 
Optimizing with theta = 1 
Optimizing with theta = 1.5 
Optimizing with theta = 2 
Optimizing with theta = 2.5 
Optimizing with theta = 3 
Optimizing with theta = 3.5 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 730   5449.243611    2.269552   Continuing - TR contract     0.003376       95         Intersect TR bound
 570   5451.314252    0.959559   Continuing - TR contract     0.000006        1         Negative curvature
 680   5450.481115   67.764344   Continuing - TR contract     0.001232       59         Intersect TR bound
 870   5449.918888    1.132962   Continuing - TR contract     0.010151       90         Intersect TR bound
 580   5451.314250    0.099360   Continuing - TR contract     0.000000       10         Intersect TR bound
 820   5448.440193   12.373724   Continuing - TR contract     0.001235       41         Intersect TR bound
 590   5451.314250    0.022239   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 594   5451.314250    0.022239Radius of trust region is less than stop.trust.radius

 650   5450.946427    2.544337                 Continuing     0.004616       79         Intersect TR bound
 880   5449.918768    6.023591   Continuing - TR contract     0.004282       83         Intersect TR bound
 690   5450.480320   57.494618   Continuing - TR contract     0.006239      133         Intersect TR bound
 740   5449.242606    6.193261                 Continuing     0.034187      115         Intersect TR bound
 830   5448.439968    2.153356   Continuing - TR contract     0.006252       71         Intersect TR bound
 890   5449.918565   12.234657   Continuing - TR contract     0.001807       75         Intersect TR bound
 660   5450.944944    2.850449   Continuing - TR contract     0.011684      130         Intersect TR bound
 840   5448.439558    2.798613   Continuing - TR contract     0.010550       95         Intersect TR bound
 700   5450.479845    0.644059     Continuing - TR expand     0.010528       63         Intersect TR bound
 750   5449.241698    3.716878   Continuing - TR contract     0.007211      107         Intersect TR bound
 900   5449.918152  154.895687   Continuing - TR contract     0.027438      129         Intersect TR bound
 850   5448.439224    4.623814   Continuing - TR contract     0.004451       97         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 760   5449.240561    8.565514   Continuing - TR contract     0.109522      167         Intersect TR bound
 670   5450.943029    3.169519   Continuing - TR contract     0.059152      196         Intersect TR bound
 910   5449.917525    2.095805   Continuing - TR contract     0.011575       81         Negative curvature
 710   5450.472940   12.898986   Continuing - TR contract     0.053297      111         Negative curvature
 860   5448.437883   80.662125   Continuing - TR contract     0.005633      120         Intersect TR bound
 920   5449.917381  119.117141     Continuing - TR expand     0.014650       69         Intersect TR bound
 770   5449.238958    0.664167     Continuing - TR expand     0.015402       79         Intersect TR bound
 720   5450.472468    1.546935     Continuing - TR expand     0.022485       62         Intersect TR bound
 870   5448.436097    5.077032   Continuing - TR contract     0.042775       48         Negative curvature
 680   5450.941670    1.278410     Continuing - TR expand     0.024955      133         Intersect TR bound
 780   5449.238901    0.530156   Continuing - TR contract     0.006498       92         Intersect TR bound
 880   5448.435918    0.163948     Continuing - TR expand     0.018046      106         Intersect TR bound
 730   5450.472434    1.167518   Continuing - TR contract     0.000790       96         Intersect TR bound
 890   5448.435918    0.163948   Continuing - TR contract     0.000018        9         Intersect TR bound
 790   5449.238342    1.592447   Continuing - TR contract     0.032894      169         Intersect TR bound
 690   5450.941411    2.780804   Continuing - TR contract     0.010528      170         Intersect TR bound
 930   5449.910746    0.375694   Continuing - TR contract     0.037083       10         Negative curvature
 900   5448.435915    6.338348     Continuing - TR expand     0.003212       64         Intersect TR bound
 940   5449.910746    0.375694   Continuing - TR contract     0.000036        8         Intersect TR bound
 740   5450.472424   11.229406   Continuing - TR contract     0.000333       83         Intersect TR bound
 950   5449.910746    0.029095   Continuing - TR contract     0.000005       32         Intersect TR bound
 910   5448.435900    9.291516   Continuing - TR contract     0.000113       20         Negative curvature
 960   5449.910746    0.184125   Continuing - TR contract     0.000000        4         Intersect TR bound
 800   5449.237951    0.569169   Continuing - TR contract     0.004626       98         Intersect TR bound
 700   5450.941004    0.922230   Continuing - TR contract     0.001480       84         Intersect TR bound

Iteration has terminated
 969   5449.910746    0.184125Radius of trust region is less than stop.trust.radius

 920   5448.435898    0.611739     Continuing - TR expand     0.000095       13         Intersect TR bound
 750   5450.472412    0.487745                 Continuing     0.000281       62         Intersect TR bound
 810   5449.237545    7.740703   Continuing - TR contract     0.007806      132         Intersect TR bound
 710   5450.940588    1.849931   Continuing - TR contract     0.007495      141         Intersect TR bound
 930   5448.435837   15.632501     Continuing - TR expand     0.052089      247         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 760   5450.472392    0.303707   Continuing - TR contract     0.000712       96         Intersect TR bound
 820   5449.237328   17.806977     Continuing - TR expand     0.019759       85         Intersect TR bound
 720   5450.940440    0.996602     Continuing - TR expand     0.001581       26         Intersect TR bound
 770   5450.472250    9.683449   Continuing - TR contract     0.043268      126         Negative curvature
 830   5449.236918   10.031143                 Continuing     0.033343      137         Intersect TR bound
 730   5450.937151   38.875773   Continuing - TR contract     0.048021      119         Negative curvature
 780   5450.472238    1.388136     Continuing - TR expand     0.000507       22         Intersect TR bound
 840   5449.236597    1.257778   Continuing - TR contract     0.002344      102         Intersect TR bound
 790   5450.472204    1.330383   Continuing - TR contract     0.000214        8         Negative curvature
 740   5450.936638    0.482095   Continuing - TR contract     0.001688      113         Intersect TR bound
 800   5450.472200    0.182373     Continuing - TR expand     0.000541       31         Intersect TR bound
 850   5449.236532    2.950480     Continuing - TR expand     0.035605      120         Intersect TR bound
 940   5448.435817    0.017817   Continuing - TR contract     0.000102      616          Reached tolerance
 750   5450.936522    2.604516                 Continuing     0.005698      120         Intersect TR bound
 810   5450.472192    1.427853                 Continuing     0.001371       89         Intersect TR bound
 860   5449.236493    0.460302     Continuing - TR expand     0.005007       74         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 760   5450.936108    2.795056                 Continuing     0.009615      151         Intersect TR bound
 870   5449.236064    5.303372   Continuing - TR contract     0.152088     1324          Reached tolerance
 950   5448.435817    0.965046     Continuing - TR expand     0.000001        1         Intersect TR bound
 770   5450.935981    0.334844   Continuing - TR contract     0.002028      114         Negative curvature
 960   5448.435817    0.965046   Continuing - TR contract     0.000000        2         Intersect TR bound

Iteration has terminated
 963   5448.435817    0.965046Radius of trust region is less than stop.trust.radius

 780   5450.935749    6.282545     Continuing - TR expand     0.092409      194         Intersect TR bound
 880   5449.235946    0.848523   Continuing - TR contract     0.001782       63         Intersect TR bound
 890   5449.235945    0.168359     Continuing - TR expand     0.000125       10         Intersect TR bound
 790   5450.935240  124.888883   Continuing - TR contract     0.001083       41         Negative curvature
 900   5449.235944    4.025475   Continuing - TR contract     0.000026       14         Intersect TR bound
 820   5450.472006    0.250037   Continuing - TR contract     0.003469     1088          Reached tolerance
 800   5450.935118    0.598404   Continuing - TR contract     0.000457       80         Intersect TR bound
 910   5449.235919    1.048160     Continuing - TR expand     0.028906      196         Intersect TR bound
 920   5449.235885    1.141404   Continuing - TR contract     0.002032       53         Intersect TR bound
 930   5449.235885    0.139236   Continuing - TR contract     0.000024        3         Negative curvature
 810   5450.934855    2.561470   Continuing - TR contract     0.041631      348         Intersect TR bound
 940   5449.235885    0.061834     Continuing - TR expand     0.000000        3         Intersect TR bound
 950   5449.235885    0.061834   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 952   5449.235885    0.061834Radius of trust region is less than stop.trust.radius

 820   5450.934746    8.982788                 Continuing     0.000976       92         Intersect TR bound
 830   5450.934683    1.772294   Continuing - TR contract     0.000823      123         Intersect TR bound
 840   5450.934669    0.869822                 Continuing     0.000695       87         Intersect TR bound
 830   5450.472006    0.008212     Continuing - TR expand     0.000041     1141          Reached tolerance
 850   5450.934598    1.186878     Continuing - TR expand     0.010550      232         Intersect TR bound
 840   5450.472006    0.014256   Continuing - TR contract     0.000000       35         Intersect TR bound
 850   5450.472006    0.002177   Continuing - TR contract     0.000000        9         Intersect TR bound

Iteration has terminated
 857   5450.472006    0.002177Radius of trust region is less than stop.trust.radius

 860   5450.934563    0.332609   Continuing - TR contract     0.002225      236         Intersect TR bound
 870   5450.934551    0.448042     Continuing - TR expand     0.002816      142         Intersect TR bound
 880   5450.934538    0.471888     Continuing - TR expand     0.004753      170         Intersect TR bound
 890   5450.934472    0.000688   Continuing - TR contract     0.008020     1315          Reached tolerance
 900   5450.934472    0.000688   Continuing - TR contract     0.000008     1315          Reached tolerance
 910   5450.934472    0.000530   Continuing - TR contract     0.000000       52         Intersect TR bound
 920   5450.934472    0.000393   Continuing - TR contract     0.000000        9         Intersect TR bound

Iteration has terminated
 927   5450.934472    0.000393Radius of trust region is less than stop.trust.radius

Optimizing with theta = 5 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.633451                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.633451   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.337544   48.627811   Continuing - TR contract     0.000102        6         Intersect TR bound
  50   5459.334935   34.221537     Continuing - TR expand     0.000516        4         Intersect TR bound
  60   5459.326154   26.356924   Continuing - TR contract     0.000145        7         Intersect TR bound
  70   5459.324479   15.107626     Continuing - TR expand     0.000367        6         Intersect TR bound
  80   5459.311126   44.342980     Continuing - TR expand     0.001858       12         Intersect TR bound
  90   5459.304740  177.262120                 Continuing     0.000261        8         Intersect TR bound
 100   5459.288052  103.064952   Continuing - TR contract     0.000110        7         Intersect TR bound
 110   5459.268349  139.489685   Continuing - TR contract     0.000279       11         Intersect TR bound
 120   5459.260069   19.345558   Continuing - TR contract     0.000078        8         Intersect TR bound
 130   5459.256159   75.215643                 Continuing     0.000397        9         Intersect TR bound
 140   5459.210283  130.075112                 Continuing     0.000670       10         Intersect TR bound
 150   5459.184275  131.458061                 Continuing     0.000094        3         Intersect TR bound
Optimizing with theta = 4 
Beginning optimization
 160   5459.109079  194.051156                 Continuing     0.017183       27         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.633451                 Continuing     0.000191        1         Intersect TR bound
 170   5459.098228  101.641548     Continuing - TR expand     0.000201        2         Intersect TR bound
  30   5459.338713  296.633451   Continuing - TR contract     0.000000        1         Intersect TR bound
 180   5459.042138   25.062899     Continuing - TR expand     0.002039       12         Intersect TR bound
  40   5459.332732   58.486794     Continuing - TR expand     0.001222        6         Intersect TR bound
  50   5459.324682   23.576848   Continuing - TR contract     0.000029        5         Intersect TR bound
 190   5458.687931   51.085353     Continuing - TR expand     0.030964       30         Intersect TR bound
  60   5459.322081   16.693998   Continuing - TR contract     0.000073        3         Negative curvature
 200   5457.768633 1960.124958   Continuing - TR contract     0.002903       12         Intersect TR bound
  70   5459.317460   71.822802   Continuing - TR contract     0.001101       10         Intersect TR bound
 210   5457.556073  247.299437   Continuing - TR contract     0.001225        9         Intersect TR bound
  80   5459.268580  189.599658   Continuing - TR contract     0.000310        6         Intersect TR bound
  90   5459.245603   54.070989                 Continuing     0.000348        9         Intersect TR bound
 220   5456.721779  131.527784   Continuing - TR contract     0.148793       97         Intersect TR bound
 100   5459.238308   83.498251                 Continuing     0.000049        3         Intersect TR bound
 110   5459.227347   40.725097     Continuing - TR expand     0.000744        7         Intersect TR bound
 230   5452.740960   60.915065   Continuing - TR contract     0.753266       56         Intersect TR bound
 120   5459.211631  125.601738                 Continuing     0.000628       10         Intersect TR bound
 240   5452.663860  112.974931     Continuing - TR expand     0.052964       35         Intersect TR bound
 130   5459.130019  132.558153   Continuing - TR contract     0.000795       14         Intersect TR bound
 250   5452.663860  112.974931   Continuing - TR contract     0.000052        3         Negative curvature
 140   5459.098153   19.159882   Continuing - TR contract     0.000009        1         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5452.648376   38.160069                 Continuing     0.001571       17         Intersect TR bound
 150   5459.043092  191.641141     Continuing - TR expand     0.030547       14         Intersect TR bound
 160   5459.006256  101.338173     Continuing - TR expand     0.012887       15         Intersect TR bound
 270   5452.519719   16.180273     Continuing - TR expand     0.047721       57         Intersect TR bound
 280   5452.519719   16.180273   Continuing - TR contract     0.000047        3         Intersect TR bound
 170   5458.943503   18.793162     Continuing - TR expand     0.005437       13         Intersect TR bound
 180   5458.911960   16.413199     Continuing - TR expand     0.004587       10         Intersect TR bound
 290   5452.396635 1102.615806   Continuing - TR contract     0.152881      131         Intersect TR bound
 190   5458.427198  111.908982     Continuing - TR expand     0.278673       45         Intersect TR bound
 300   5452.354313   28.909845                 Continuing     0.010749       63         Intersect TR bound
 200   5458.420007   74.068107                 Continuing     0.000544        4         Intersect TR bound
 210   5458.222320 1257.112480                 Continuing     0.008266       23         Intersect TR bound
 310   5452.257766   11.469861   Continuing - TR contract     0.027210      123         Intersect TR bound
 220   5457.072908  167.820478     Continuing - TR expand     0.251089       59         Intersect TR bound
 320   5452.242023   67.665593   Continuing - TR contract     0.001913       27         Intersect TR bound
 230   5457.011256  101.445929     Continuing - TR expand     0.017655        9         Intersect TR bound
 240   5456.902669   87.042484   Continuing - TR contract     0.000414        7         Intersect TR bound
 330   5452.216219   40.677373   Continuing - TR contract     0.029056      131         Intersect TR bound
 250   5456.794428   96.349716   Continuing - TR contract     0.006284       10         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.387557  212.889966   Continuing - TR contract     0.047721        6         Negative curvature
 340   5452.207702   16.386287   Continuing - TR contract     0.012258      106         Intersect TR bound
 270   5456.283632  254.030806     Continuing - TR expand     0.020132        8         Intersect TR bound
 350   5452.199233   22.359137                 Continuing     0.010343      107         Intersect TR bound
 280   5455.081681  209.447971                 Continuing     0.033974       41         Intersect TR bound
 290   5454.724825   86.130728   Continuing - TR contract     0.001194        4         Negative curvature
 360   5452.180351   13.584656   Continuing - TR contract     0.026180       26         Negative curvature
 300   5454.583582   14.750104     Continuing - TR expand     0.108838       37         Intersect TR bound
 370   5452.180231   20.403290     Continuing - TR expand     0.000307       11         Intersect TR bound
 310   5453.801478  114.801593     Continuing - TR expand     0.550993       76         Intersect TR bound
Optimizing with theta = 4.5 
 380   5452.178307    0.825226   Continuing - TR contract     0.001553       69         Intersect TR bound
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.633451                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.633451   Continuing - TR contract     0.000000        1         Intersect TR bound
 320   5452.696828  279.102850   Continuing - TR contract     0.116225      113         Intersect TR bound
 390   5452.177049    2.383278   Continuing - TR contract     0.007863      148         Intersect TR bound
  40   5459.337453   41.247599   Continuing - TR contract     0.000102        4         Intersect TR bound
  50   5459.331489   62.154288   Continuing - TR contract     0.000516        8         Intersect TR bound
 330   5452.242824   89.168556   Continuing - TR contract     0.196130      107         Intersect TR bound
  60   5459.329352   83.186785   Continuing - TR contract     0.000073        3         Negative curvature
 400   5452.173274   19.953553                 Continuing     0.026537      160         Intersect TR bound
  70   5459.322495  616.952395     Continuing - TR expand     0.003303        7         Intersect TR bound
 340   5451.907516   54.409160   Continuing - TR contract     0.082742      110         Intersect TR bound
  80   5459.297377   64.326815   Continuing - TR contract     0.002787       13         Intersect TR bound
  90   5459.295678   21.574589   Continuing - TR contract     0.000196        4         Intersect TR bound
 100   5459.243596  109.930194   Continuing - TR contract     0.005953       23         Intersect TR bound
 410   5452.163173   10.797905                 Continuing     0.003732       58         Intersect TR bound
 350   5451.809464   91.108451   Continuing - TR contract     0.034907      113         Intersect TR bound
 110   5459.240236   54.854566     Continuing - TR expand     0.000419        3         Intersect TR bound
 120   5459.217540  169.663576                 Continuing     0.004238       14         Intersect TR bound
 360   5451.761030   18.312072     Continuing - TR expand     0.088358       80         Intersect TR bound
 130   5459.193921   28.429186     Continuing - TR expand     0.000298        4         Intersect TR bound
 420   5452.161890   22.843693     Continuing - TR expand     0.009446       85         Intersect TR bound
 140   5459.188573   36.847751     Continuing - TR expand     0.001508        4         Intersect TR bound
 150   5459.163381   45.750717   Continuing - TR contract     0.000636       16         Intersect TR bound
 370   5451.733438    8.653783     Continuing - TR expand     0.024851       71         Intersect TR bound
 160   5459.149085   67.654145   Continuing - TR contract     0.000268        3         Negative curvature
 170   5459.111265  102.069540     Continuing - TR expand     0.024465       16         Intersect TR bound
 430   5452.151834    7.440536     Continuing - TR expand     0.023911      143         Intersect TR bound
 180   5458.901368   47.613349     Continuing - TR expand     0.010321       14         Intersect TR bound
 190   5458.901069   27.842254                 Continuing     0.000020        3         Intersect TR bound
 380   5451.710638   43.529778   Continuing - TR contract     0.010484      148         Intersect TR bound
 200   5457.953175 4096.740753                 Continuing     0.396782       68         Intersect TR bound
 390   5451.706152    0.855083     Continuing - TR expand     0.053075      117         Intersect TR bound
 210   5457.918452  178.730837                 Continuing     0.000775        3         Intersect TR bound
 220   5456.996256 1374.435866   Continuing - TR contract     0.011770       39         Intersect TR bound
 440   5452.136451   25.546381   Continuing - TR contract     0.030262      364         Intersect TR bound
 230   5456.901039 1838.774724   Continuing - TR contract     0.004965       10         Negative curvature
 400   5451.700525    4.237951     Continuing - TR expand     0.089564      141         Intersect TR bound
 240   5456.748544  128.510051                 Continuing     0.025137       46         Intersect TR bound
 450   5452.130195    6.931313   Continuing - TR contract     0.012767      236         Intersect TR bound
 410   5451.690071  103.282796   Continuing - TR contract     0.037785      189         Intersect TR bound
 250   5452.777351  180.201674   Continuing - TR contract     0.381771      294          Reached tolerance
 460   5452.128636   11.733269                 Continuing     0.010772      206         Intersect TR bound
 420   5451.688070   21.943817                 Continuing     0.031881      157         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5452.685195  174.485125   Continuing - TR contract     0.004474       12         Intersect TR bound
 270   5452.657745  182.099784     Continuing - TR expand     0.011325       10         Intersect TR bound
 430   5451.671689   25.523614                 Continuing     0.013450       66         Intersect TR bound
 470   5452.116050  333.796183   Continuing - TR contract     0.027266      355         Intersect TR bound
 280   5452.481190  190.842015   Continuing - TR contract     0.019110       63         Intersect TR bound
 290   5452.414766  894.196854     Continuing - TR expand     0.001344        1         Intersect TR bound
 440   5451.668026    6.289837     Continuing - TR expand     0.034045       97         Intersect TR bound
 300   5452.224032   73.737822     Continuing - TR expand     0.122443       63         Intersect TR bound
 480   5452.113916    1.461950   Continuing - TR contract     0.003834        9         Negative curvature
 490   5452.113912    0.288872     Continuing - TR expand     0.000045       10         Intersect TR bound
 310   5452.117658   11.905597   Continuing - TR contract     0.025828        3         Negative curvature
 450   5451.666618   26.766796                 Continuing     0.028725      151         Intersect TR bound
 320   5452.117658   11.905597   Continuing - TR contract     0.000025        3         Negative curvature
 330   5452.084997   60.050252   Continuing - TR contract     0.082742       17         Negative curvature
 500   5452.112768   17.065868   Continuing - TR contract     0.024567       40         Negative curvature
 340   5452.061888   42.005832     Continuing - TR expand     0.104721       77         Intersect TR bound
 460   5451.661719    8.810504     Continuing - TR expand     0.072710      189         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 510   5452.112339    7.884766     Continuing - TR expand     0.031093      143         Intersect TR bound
 350   5452.018258   48.558849   Continuing - TR contract     0.044179       20         Negative curvature
 520   5452.110111   17.080381   Continuing - TR contract     0.001093       27         Intersect TR bound
Optimizing with theta = 6.5 
 360   5452.012620    9.584909     Continuing - TR expand     0.018638       35         Intersect TR bound
Beginning optimization
 530   5452.109644    4.463647   Continuing - TR contract     0.000077       10         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.633451                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.633451   Continuing - TR contract     0.000000        1         Intersect TR bound
 470   5451.654069   21.694608                 Continuing     0.061349      258         Intersect TR bound
 370   5451.995561    4.587590     Continuing - TR expand     0.023589       84         Intersect TR bound
 540   5452.108822    2.426238   Continuing - TR contract     0.021012       20         Negative curvature
  40   5459.337995   24.050777     Continuing - TR expand     0.000068        5         Intersect TR bound
 550   5452.108766    1.979175     Continuing - TR expand     0.001477       36         Intersect TR bound
  50   5459.337288   24.123273   Continuing - TR contract     0.000029        6         Intersect TR bound
 380   5451.985905   16.475355   Continuing - TR contract     0.009952      118         Intersect TR bound
  60   5459.335169   36.777044                 Continuing     0.000024        5         Intersect TR bound
  70   5459.334051   60.662214                 Continuing     0.000122        5         Intersect TR bound
 480   5451.650128    3.084335   Continuing - TR contract     0.012941      217         Intersect TR bound
  80   5459.329050  316.397710                 Continuing     0.000206        9         Intersect TR bound
 390   5451.971738   20.442340   Continuing - TR contract     0.016793      148         Intersect TR bound
  90   5459.327007   34.480759   Continuing - TR contract     0.000087        6         Intersect TR bound
 100   5459.314763   39.859691   Continuing - TR contract     0.000882       18         Intersect TR bound
 400   5451.970149    3.739579                 Continuing     0.001181       35         Intersect TR bound
 110   5459.312713   17.574043   Continuing - TR contract     0.000041        7         Intersect TR bound
 560   5452.093414    0.345255   Continuing - TR contract     0.269252        7         Negative curvature
 570   5452.093414    0.345255   Continuing - TR contract     0.000263        6         Intersect TR bound
 490   5451.644027    4.664551   Continuing - TR contract     0.065513      289         Intersect TR bound
 120   5459.301987   57.828988   Continuing - TR contract     0.002511       22         Intersect TR bound
 580   5452.093413    0.103253   Continuing - TR contract     0.000009       46         Intersect TR bound
 130   5459.279067  355.827782   Continuing - TR contract     0.006357       28         Intersect TR bound
 410   5451.965711   14.841717                 Continuing     0.005978       99         Intersect TR bound
 590   5452.093413    0.020992   Continuing - TR contract     0.000001       25         Intersect TR bound
 140   5459.273828   69.382661   Continuing - TR contract     0.000074        5         Intersect TR bound
 600   5452.093413    0.020992   Continuing - TR contract     0.000000        2         Intersect TR bound

Iteration has terminated
 606   5452.093413    0.110245Radius of trust region is less than stop.trust.radius

 150   5459.272490   94.788401     Continuing - TR expand     0.000063        3         Intersect TR bound
 160   5459.265126   53.487137                 Continuing     0.000053        4         Intersect TR bound
 420   5451.954146   27.752291     Continuing - TR expand     0.544713      217         Intersect TR bound
 170   5459.262059   11.042500     Continuing - TR expand     0.000045        4         Intersect TR bound
 500   5451.635290   99.675366   Continuing - TR contract     0.110554      391         Intersect TR bound
 430   5451.932392   22.566198   Continuing - TR contract     0.019150        3         Negative curvature
 180   5459.152124  188.977675   Continuing - TR contract     0.024465       52         Intersect TR bound
 440   5451.932068   47.370870                 Continuing     0.000037        2         Intersect TR bound
 190   5458.921861   30.245569                 Continuing     0.004587       35         Intersect TR bound
 450   5451.927401   27.868206                 Continuing     0.003408       53         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 510   5451.634284    0.755596   Continuing - TR contract     0.001296      104         Intersect TR bound
 200   5458.841678   54.483995                 Continuing     0.005161       37         Intersect TR bound
 460   5451.924192    5.759083   Continuing - TR contract     0.000719       57         Intersect TR bound
 210   5458.629719 2076.005201   Continuing - TR contract     0.078377       15         Negative curvature
 470   5451.924063    2.572205   Continuing - TR contract     0.000051       16         Negative curvature
 220   5458.530316   46.266454     Continuing - TR expand     0.011022       31         Intersect TR bound
 520   5451.632081   10.400758   Continuing - TR contract     0.078705      321         Intersect TR bound
 480   5451.923718    5.992179   Continuing - TR contract     0.002303       97         Intersect TR bound
 230   5457.071057  396.130334   Continuing - TR contract     0.167392        6         Negative curvature
 240   5457.017067   49.406537     Continuing - TR expand     0.001962        7         Intersect TR bound
 490   5451.922167   13.444335   Continuing - TR contract     0.011660      153         Intersect TR bound
 250   5456.056039  752.619475   Continuing - TR contract     0.089377      141         Intersect TR bound
 530   5451.625053    0.112206   Continuing - TR contract     0.099611        4         Negative curvature
 540   5451.625053    0.112206   Continuing - TR contract     0.000097        4         Negative curvature
 550   5451.625053    0.010547     Continuing - TR expand     0.000001        8         Intersect TR bound
 500   5451.918931    5.907653   Continuing - TR contract     0.019676      196         Intersect TR bound
 560   5451.625053    0.010547   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 564   5451.625053    0.010547Radius of trust region is less than stop.trust.radius


iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5454.776773  293.759595     Continuing - TR expand     0.452470      148         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 510   5451.916951   13.465517   Continuing - TR contract     0.008301      191         Intersect TR bound
 270   5453.250359  706.067145   Continuing - TR contract     0.190886      226         Intersect TR bound
 520   5451.909588  173.397074   Continuing - TR contract     0.042023      257         Intersect TR bound
 280   5452.909530  102.681053     Continuing - TR expand     0.966359      234         Intersect TR bound
 530   5451.906115    2.797841     Continuing - TR expand     0.017729      104         Intersect TR bound
 540   5451.904590    6.404583   Continuing - TR contract     0.007479      191         Intersect TR bound
 290   5452.836861   17.855791     Continuing - TR expand     0.135894      213         Intersect TR bound
 550   5451.901395  186.011362   Continuing - TR contract     0.009466      218         Intersect TR bound
 300   5452.811094   21.895687   Continuing - TR contract     0.019110      266         Intersect TR bound
 560   5451.898777   59.578486                 Continuing     0.031947      195         Intersect TR bound
 310   5452.801869   22.653338   Continuing - TR contract     0.032248      288         Intersect TR bound
 570   5451.891787    2.793539   Continuing - TR contract     0.080867      344         Intersect TR bound
 580   5451.890629    4.892608                 Continuing     0.005686      120         Intersect TR bound
 320   5452.798048    7.383976                 Continuing     0.009070      225         Intersect TR bound
Optimizing with theta = 5.5 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
 590   5451.887912   15.616106   Continuing - TR contract     0.172711      346         Intersect TR bound
  20   5459.338713  296.633451                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.633451   Continuing - TR contract     0.000000        1         Intersect TR bound
 330   5452.791347   18.004921   Continuing - TR contract     0.007653      271         Intersect TR bound
  40   5459.336875   70.379030                 Continuing     0.000204        5         Intersect TR bound
  50   5459.333780   22.595965   Continuing - TR contract     0.000344        7         Intersect TR bound
  60   5459.333089   13.604107     Continuing - TR expand     0.000048        4         Intersect TR bound
 600   5451.886463    5.917039                 Continuing     0.004048      127         Intersect TR bound
  70   5459.326028  493.330180     Continuing - TR expand     0.001468        7         Intersect TR bound
  80   5459.316221   59.734667   Continuing - TR contract     0.000619       14         Intersect TR bound
  90   5459.312280   13.285677     Continuing - TR expand     0.000087        3         Intersect TR bound
 340   5452.783346   31.146868     Continuing - TR expand     0.154967      330         Intersect TR bound
 610   5451.885881   55.400909                 Continuing     0.020493      203         Intersect TR bound
 100   5459.300572   36.272939   Continuing - TR contract     0.000147        9         Intersect TR bound
 110   5459.282323  187.669038                 Continuing     0.002976       17         Intersect TR bound
 120   5459.258805   51.842489   Continuing - TR contract     0.000837       15         Intersect TR bound
 130   5459.254286   30.451740     Continuing - TR expand     0.000706        8         Intersect TR bound
 140   5459.253743   19.117029                 Continuing     0.000017        4         Intersect TR bound
 620   5451.884276    2.571820   Continuing - TR contract     0.017291      282         Intersect TR bound
 350   5452.768891    3.379549     Continuing - TR expand     0.021792      140         Intersect TR bound
 150   5459.202833  143.049378   Continuing - TR contract     0.004525        5         Negative curvature
 160   5459.184847  169.804309                 Continuing     0.000636        7         Intersect TR bound
 630   5451.884167    1.140557   Continuing - TR contract     0.000608       77         Intersect TR bound
 170   5459.138226   39.410059     Continuing - TR expand     0.003222       14         Intersect TR bound
 180   5458.973981  223.651863   Continuing - TR contract     0.016310       48         Intersect TR bound
 640   5451.883490   12.898615   Continuing - TR contract     0.009232      305         Intersect TR bound
